e,x,n,n,t,b,p,p
e,x,e,n,t,b,p,p
e,x,n,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,n,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,e,n,t,b,p,p
e,x,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,x,e,n,t,b,p,p
p,x,p,c,e,b,p,p
e,f,n,n,t,b,p,p
e,x,e,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,e,n,t,b,p,p
e,x,n,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,e,n,t,b,p,p
e,x,n,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,n,n,t,b,p,p
e,x,e,n,t,b,p,p
e,x,e,n,t,b,p,p
e,x,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,x,e,n,t,b,p,p
e,x,e,n,t,b,p,p
e,x,w,n,t,e,p,e
e,x,n,n,t,b,p,p
e,x,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,x,g,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,c,e,b,p,p
e,f,e,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,n,n,t,e,p,e
e,x,e,n,t,b,p,p
p,x,w,c,e,b,p,p
e,x,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,n,n,t,b,p,p
e,x,n,n,t,b,p,p
e,f,n,n,t,b,p,p
e,x,g,n,t,b,p,p
e,f,n,n,t,b,p,p
e,x,g,n,t,b,p,p
e,f,n,n,t,b,p,p
e,x,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,x,g,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,e,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,x,e,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,e,n,t,b,p,p
e,x,n,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,x,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,x,n,n,t,b,p,p
e,x,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,x,g,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,n,n,t,b,p,p
e,x,g,n,t,b,p,p
e,f,n,n,t,b,p,p
e,x,n,n,t,b,p,p
e,x,e,n,t,b,p,p
e,x,n,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,x,n,n,t,b,p,p
e,x,n,n,t,b,p,p
e,x,e,n,t,b,p,p
e,x,n,n,t,b,p,p
e,f,n,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,n,n,t,b,p,p
e,x,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,e,n,t,b,p,p
e,x,e,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,n,n,t,b,p,p
e,x,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,x,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,x,e,n,t,b,p,p
e,x,n,n,t,b,p,p
e,x,e,n,t,b,p,p
e,x,e,n,t,b,p,p
e,x,n,n,t,b,p,p
e,x,n,n,t,b,p,p
e,x,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,x,n,n,t,b,p,p
e,x,e,n,t,b,p,p
e,f,g,n,t,e,p,e
e,x,e,n,t,b,p,p
e,x,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,n,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,n,n,t,b,p,p
e,f,n,n,t,b,p,p
e,x,n,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,e,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,e,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,e,n,t,b,p,p
e,x,e,n,t,b,p,p
e,x,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,e,n,t,b,p,p
e,x,g,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
e,x,n,n,t,b,p,p
e,x,g,n,t,b,p,p
e,f,n,n,t,b,p,p
e,x,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,x,n,n,t,b,p,p
e,x,e,n,t,b,p,p
e,x,e,n,t,b,p,p
e,x,n,n,t,b,p,p
e,x,n,n,t,b,p,p
p,x,y,f,e,b,p,l
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,g,c,e,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,w,c,e,b,p,p
e,x,e,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,p,c,e,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,f,g,f,e,b,p,l
e,f,n,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,c,e,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,y,f,e,b,p,l
p,f,y,f,e,b,p,l
e,f,n,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,n,n,t,b,p,p
e,x,e,n,t,b,p,p
p,x,p,c,e,b,p,p
e,f,n,n,t,b,p,p
e,x,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,w,c,e,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,c,e,b,p,p
p,x,p,c,e,b,p,p
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,w,c,e,b,p,p
p,x,g,f,e,b,p,l
e,f,n,n,t,b,p,p
p,x,y,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,w,c,e,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
e,x,n,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,n,n,t,b,p,p
p,f,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,x,n,n,t,b,p,p
p,f,g,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,g,c,e,b,p,p
e,f,g,n,t,b,p,p
p,x,p,c,e,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
p,f,y,f,e,b,p,l
p,x,g,c,e,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,g,c,e,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,c,e,b,p,p
p,x,w,c,e,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,x,e,n,t,b,p,p
p,x,w,c,e,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,x,n,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,y,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,w,c,e,b,p,p
p,x,w,c,e,b,p,p
e,f,n,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,w,c,e,b,p,p
e,x,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,p,c,e,b,p,p
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,w,c,e,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,g,c,e,b,p,p
e,f,g,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,p,c,e,b,p,p
e,x,n,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,n,n,t,b,p,p
p,x,p,c,e,b,p,p
p,x,w,c,e,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,y,f,e,b,p,l
p,x,p,c,e,b,p,p
e,f,e,n,t,b,p,p
p,f,y,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,x,n,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,f,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,w,c,e,b,p,p
e,f,e,n,t,b,p,p
p,x,y,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,c,e,b,p,p
e,f,g,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,n,n,t,b,p,p
e,x,g,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,w,c,e,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,w,c,e,b,p,p
p,x,g,f,e,b,p,l
e,x,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,x,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,w,c,e,b,p,p
p,x,y,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
e,x,n,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,g,c,e,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,p,c,e,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,p,c,e,b,p,p
e,x,g,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
e,f,n,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,c,e,b,p,p
p,f,g,f,e,b,p,l
p,x,p,c,e,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,y,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,w,c,e,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,p,c,e,b,p,p
e,x,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,n,n,t,b,p,p
e,x,n,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,p,c,e,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,w,c,e,b,p,p
e,f,g,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,w,c,e,b,p,p
e,f,n,n,t,b,p,p
e,x,g,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,p,c,e,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,w,c,e,b,p,p
p,x,p,c,e,b,p,p
p,x,g,f,e,b,p,l
e,x,g,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,p,c,e,b,p,p
e,f,g,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,n,n,t,b,p,p
e,x,e,n,t,b,p,p
p,x,w,c,e,b,p,p
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,y,f,e,b,p,l
e,f,g,n,t,b,p,p
e,x,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,g,c,e,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,n,n,t,b,p,p
p,x,g,c,e,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,w,c,e,b,p,p
p,x,g,f,e,b,p,l
p,x,g,c,e,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,f,g,f,e,b,p,l
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,p,c,e,b,p,p
p,x,g,c,e,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,p,c,e,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,e,n,t,b,p,p
p,f,y,f,e,b,p,l
e,x,g,n,t,b,p,p
p,x,p,c,e,b,p,p
e,x,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,x,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,w,c,e,b,p,p
p,x,g,f,e,b,p,l
p,x,p,c,e,b,p,p
e,f,g,n,t,b,p,p
e,x,n,n,t,b,p,p
p,x,g,c,e,b,p,p
e,f,n,n,t,b,p,p
p,x,p,c,e,b,p,p
e,f,e,n,t,b,p,p
p,x,w,c,e,b,p,p
e,x,n,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,g,c,e,b,p,p
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,p,c,e,b,p,p
e,f,e,n,t,b,p,p
p,x,g,c,e,b,p,p
e,x,g,n,t,b,p,p
e,x,g,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,c,e,b,p,p
e,f,g,n,t,b,p,p
e,x,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,g,c,e,b,p,p
e,f,e,n,t,b,p,p
e,x,g,n,t,b,p,p
p,x,g,c,e,b,p,p
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,y,f,e,b,p,l
p,x,g,c,e,b,p,p
e,f,g,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,c,e,b,p,p
e,f,g,n,t,b,p,p
p,f,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,p,c,e,b,p,p
e,f,e,n,t,b,p,p
p,x,p,c,e,b,p,p
p,x,w,c,e,b,p,p
e,f,g,n,t,b,p,p
p,x,p,c,e,b,p,p
p,x,g,f,e,b,p,l
e,x,n,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,g,c,e,b,p,p
p,x,g,f,e,b,p,l
p,x,w,c,e,b,p,p
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,w,c,e,b,p,p
e,x,g,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
e,x,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,w,c,e,b,p,p
e,f,e,n,t,b,p,p
p,x,y,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,c,e,b,p,p
p,x,p,c,e,b,p,p
e,f,e,n,t,b,p,p
e,x,g,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,x,n,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,g,c,e,b,p,p
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,w,c,e,b,p,p
p,x,w,c,e,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,x,g,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,w,c,e,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,x,e,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
e,x,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
p,f,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,g,c,e,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,x,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,p,c,e,b,p,p
p,f,g,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,p,c,e,b,p,p
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,x,g,n,t,b,p,p
p,x,w,c,e,b,p,p
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,n,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,c,e,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
e,x,n,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,p,c,e,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,p,c,e,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,n,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,p,c,e,b,p,p
e,f,e,n,t,b,p,p
p,x,y,f,e,b,p,l
p,x,g,c,e,b,p,p
e,f,n,n,t,b,p,p
p,f,g,f,e,b,p,l
p,x,g,c,e,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,x,n,n,t,b,p,p
p,x,y,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,f,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,y,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,n,n,t,b,p,p
p,x,g,c,e,b,p,p
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
e,x,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,x,g,n,t,b,p,p
p,x,p,c,e,b,p,p
e,x,n,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
p,f,g,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,x,n,n,t,b,p,p
e,x,g,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,g,c,e,b,p,p
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,y,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,p,c,e,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,x,n,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
e,x,n,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,p,c,e,b,p,p
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,x,e,n,t,b,p,p
p,x,g,c,e,b,p,p
p,x,g,f,e,b,p,l
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,n,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,y,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,g,f,e,b,p,l
p,f,g,f,e,b,p,l
e,f,n,n,t,b,p,p
p,x,g,c,e,b,p,p
e,f,e,n,t,b,p,p
p,f,y,f,e,b,p,l
e,f,n,n,t,b,p,p
e,x,e,n,t,b,p,p
p,x,g,f,e,b,p,l
e,x,n,n,t,b,p,p
p,x,w,c,e,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,p,c,e,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,p,c,e,b,p,p
e,f,e,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,w,c,e,b,p,p
p,x,g,f,e,b,p,l
e,f,n,n,t,b,p,p
p,x,g,f,e,b,p,l
p,x,w,c,e,b,p,p
e,f,n,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
e,f,g,n,t,b,p,p
p,x,w,c,e,b,p,p
e,f,e,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,n,n,t,b,p,p
e,f,n,n,t,b,p,p
p,x,p,c,e,b,p,p
e,f,g,n,t,b,p,p
p,x,p,c,e,b,p,p
e,x,n,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
p,x,p,c,e,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
p,x,g,c,e,b,p,p
p,x,g,f,e,b,p,l
e,f,g,n,t,b,p,p
p,x,g,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
p,f,y,f,e,b,p,l
e,f,e,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,x,n,n,t,b,p,p
p,f,g,f,e,b,p,l
e,f,g,n,t,b,p,p
e,f,e,n,t,b,p,p
e,f,n,n,t,b,p,p
e,x,g,n,t,b,p,p
e,x,n,n,t,b,p,p
p,x,g,f,e,b,p,l
